timestamp,msisdn,score,price,pool,new
2026-08-11 01:19:09,0953459111,10,499,emperor,
2026-08-11 01:19:09,0954344462,10,499,emperor,
2026-08-11 01:19:09,0954344426,10,499,emperor,
2026-08-11 01:19:09,0957651119,10,499,emperor,
2026-08-11 01:19:09,0967456999,10,499,emperor,
2026-08-11 01:19:09,0967816664,10,499,emperor,
2026-08-11 01:19:17,0643211116,18,899,universal
2026-08-11 01:19:17,0956722220,14,899,universal
2026-08-11 01:19:17,0956788777,14,1199,universal
2026-08-11 01:19:17,0952765444,14,899,ajchang
2026-08-11 01:19:17,0829951234,11,899,rahu
2026-08-11 01:19:17,0968543232,11,499,rahu
2026-08-11 01:19:17,0956533331,10,899,universal
2026-08-11 01:19:17,0938945666,10,1199,universal
2026-08-11 01:19:17,0972987444,10,899,universal
2026-08-11 01:19:17,0966546333,10,699,universal
2026-08-11 01:19:17,0961677779,10,899,universal
2026-08-11 01:19:17,0952343666,10,699,universal
2026-08-11 01:19:17,0956211117,10,899,universal
2026-08-11 01:19:17,0955546546,10,1499,universal
2026-08-11 01:19:17,0834530222,10,499,rahu
2026-08-11 01:19:17,0958543331,10,499,rahu
2026-08-11 01:19:17,0836098777,10,499,rahu
2026-08-11 01:19:17,0832598777,10,499,rahu
2026-08-11 01:19:17,0958244443,10,1199,rahu
2026-08-11 01:19:17,0963533336,10,1199,khanthep
2026-08-11 01:19:17,0956792777,10,699,naga
2026-08-11 01:19:17,0956400009,10,999,naga
2026-08-11 01:19:17,0957133339,10,999,naga
2026-08-11 01:19:17,0963499990,10,999,naga
2026-08-11 01:19:17,0967211119,10,999,naga
2026-08-11 01:19:17,0961288883,10,1999,ajchang
2026-08-11 01:19:17,0965412224,10,1699,ajchang
2026-08-11 01:19:17,0967544441,10,899,ajchang
2026-08-11 01:19:17,0955543501,10,499,ajchang
2026-08-11 01:19:17,0955516012,10,499,ajchang
2026-08-11 01:19:20,0838765553,14,899,rahu,
2026-08-11 01:19:20,0957654442,14,499,emperor,
2026-08-11 01:19:20,0967654646,11,699,universal,
2026-08-11 01:19:20,0638380123,11,699,rahu,
2026-08-11 01:19:20,0658033456,11,499,rahu,NEW
2026-08-11 01:19:20,0855873456,11,899,rahu,NEW
2026-08-11 01:19:20,0967654422,11,499,emperor,
2026-08-11 01:19:20,0953456822,11,499,emperor,
2026-08-11 01:19:20,0967654664,11,499,emperor,
2026-08-11 01:19:20,0957654466,11,499,emperor,
2026-08-11 01:19:20,0957654646,11,499,emperor,
2026-08-11 01:19:20,0956744777,10,1199,universal,
2026-08-11 01:19:20,0967874555,10,899,universal,
2026-08-11 01:19:20,0953455777,10,899,universal,
2026-08-11 01:19:20,0956752111,10,699,universal,
2026-08-11 01:19:20,0962311114,10,899,universal,
2026-08-11 01:19:20,0970922224,10,899,universal,
2026-08-11 01:19:20,0956477772,10,899,universal,
2026-08-11 01:19:20,0956717666,10,699,universal,
2026-08-11 01:19:20,0967544446,10,899,universal,
2026-08-11 01:19:20,0954356555,10,899,universal,
2026-08-11 01:19:20,0956511110,10,899,universal,
2026-08-11 01:19:20,0959366662,10,1699,universal,
2026-08-11 01:19:20,0967816664,10,899,rahu,
2026-08-11 01:19:20,0837034555,10,499,rahu,
2026-08-11 01:19:20,0838012220,10,699,rahu,
2026-08-11 01:19:20,0952987555,10,899,rahu,
2026-08-11 01:19:20,0954353888,10,899,rahu,
2026-08-11 01:19:20,0961466668,10,499,rahu,
2026-08-11 01:19:20,0834210555,10,499,rahu,
2026-08-11 01:19:20,0957177774,10,1199,khanthep,
2026-08-11 01:19:20,0963987778,10,1199,khanthep,
2026-08-11 01:19:20,0957200009,10,999,naga,
2026-08-11 01:19:20,0961765999,10,699,naga,
2026-08-11 01:19:20,0957199992,10,999,naga,
2026-08-11 01:19:20,0956794777,10,699,naga,
2026-08-11 01:19:20,0953200009,10,999,naga,
2026-08-11 01:19:20,0954700009,10,999,naga,
2026-08-11 01:19:20,0956759777,10,699,naga,
2026-08-11 01:19:20,0961766669,10,899,ajchang,
2026-08-11 01:19:20,0957655522,10,899,ajchang,
2026-08-11 01:19:20,0954379555,10,899,ajchang,
2026-08-11 01:19:20,0966876161,10,599,ajchang,
2026-08-11 01:19:20,0963211141,10,899,ajchang,
2026-08-11 01:19:20,0951366664,10,899,ajchang,
2026-08-11 01:19:20,0955671444,10,899,ajchang,
2026-08-11 01:19:20,0957234222,10,599,ajchang,
2026-08-11 01:19:20,0812355576,10,499,ajchang,
2026-08-11 01:19:20,0955567590,10,499,ajchang,
2026-08-11 01:19:20,0955543183,10,499,ajchang,
2026-08-11 01:19:20,0967456999,10,499,emperor,
2026-08-11 01:19:20,0963165444,10,499,emperor,
2026-08-11 01:19:20,0953459222,10,499,emperor,
2026-08-11 01:19:20,0953459111,10,499,emperor,
2026-08-11 01:19:27,0963211117,14,899,universal
2026-08-11 01:19:27,0956123444,14,699,universal
2026-08-11 01:19:27,0886431234,11,499,rahu
2026-08-11 01:19:27,0967122225,10,899,universal
2026-08-11 01:19:27,0954312111,10,899,universal
2026-08-11 01:19:27,0962344464,10,899,universal
2026-08-11 01:19:27,0967866611,10,899,universal
2026-08-11 01:19:27,0956761777,10,699,universal
2026-08-11 01:19:27,0962347666,10,699,universal
2026-08-11 01:19:27,0959165444,10,1499,universal
2026-08-11 01:19:27,0956477772,10,899,universal
2026-08-11 01:19:27,0951711123,10,899,universal
2026-08-11 01:19:27,0956722323,10,899,universal
2026-08-11 01:19:27,0957522220,10,899,universal
2026-08-11 01:19:27,0963678885,10,499,rahu
2026-08-11 01:19:27,0955311118,10,499,rahu
2026-08-11 01:19:27,0967388881,10,1199,rahu
2026-08-11 01:19:27,0952876111,10,899,rahu
2026-08-11 01:19:27,0966616432,10,1199,khanthep
2026-08-11 01:19:27,0956733396,10,699,naga
2026-08-11 01:19:27,0966711119,10,999,naga
2026-08-11 01:19:27,0963219111,10,999,naga
2026-08-11 01:19:27,0956799971,10,999,naga
2026-08-11 01:19:27,0954349666,10,699,naga
2026-08-11 01:19:27,0962755559,10,999,naga
2026-08-11 01:19:27,0963711119,10,899,ajchang
2026-08-11 01:19:27,0967652666,10,899,ajchang
2026-08-11 01:19:27,0954365222,10,899,ajchang
2026-08-11 01:19:27,0962734555,10,599,ajchang
2026-08-11 01:19:27,0955567388,10,499,ajchang
2026-08-11 01:19:27,0955543585,10,499,ajchang
2026-08-11 01:19:31,0963543222,14,699,universal,
2026-08-11 01:19:31,0644321666,14,699,universal,
2026-08-11 01:19:31,0954329777,14,699,naga,
2026-08-11 01:19:31,0963455552,14,899,ajchang,
2026-08-11 01:19:31,0957654222,14,499,emperor,
2026-08-11 01:19:31,0967654446,14,499,emperor,
